timestamp,temperature[degC],humidity[%],co2[ppm],pm1.0[ug/m^3],pm2.5[ug/m^3],pm10.0[ug/m^3],pressure[Pa],latitude[deg],longitude[deg],altitude[m]
01/05/2018 12:23:01,24.76,8.39,474.6,0,0,0,97376.9,42.485893,-76.459785,315.7
01/05/2018 12:24:01,24.76,8.39,487.2,0,0,0,97376.1,42.485893,-76.459785,315.7
01/05/2018 12:25:02,24.79,8.36,490.3,0,0,0,97375.7,42.485893,-76.459785,315.7
01/05/2018 12:26:01,24.79,9.34,566,0,0,0,97382.6,42.485893,-76.459785,315.7
01/05/2018 12:27:01,24.78,8.85,540,0,0.1,0.2,97387.4,42.485893,-76.459785,315.7
01/05/2018 12:28:02,24.78,8.82,529.2,0,0,0,97376.8,42.485893,-76.459785,315.7
01/05/2018 12:29:02,24.76,9.34,533.1,0,0,0,97380.9,42.485893,-76.459785,315.7
01/05/2018 12:30:06,24.76,9.37,535.9,0,0,0,97382.6,42.485893,-76.459785,315.7
01/05/2018 12:31:06,24.79,9.35,567.3,0,0,0.2,97388.3,42.485893,-76.459785,315.7
01/05/2018 12:32:06,24.79,8.83,551.9,0,0.2,0.2,97377.5,42.485893,-76.459785,315.7
01/05/2018 12:33:06,24.79,8.35,503.9,0,0,0,97386.4,42.485893,-76.459785,315.7
01/05/2018 12:34:10,24.79,8.36,500.4,0,0,0,97384.2,42.485893,-76.459785,315.7
01/05/2018 12:35:08,24.8,8.39,489.8,0,0,0.2,---,42.485893,-76.459785,315.7
01/05/2018 12:36:09,24.8,8.31,492.1,0,0,0,97379.3,42.485893,-76.459785,315.7
01/05/2018 12:37:09,24.79,8.28,484.7,0,0,0.3,97386.4,42.485893,-76.459785,315.7
01/05/2018 12:38:14,24.79,8.36,485.8,0,0,0.3,97387,42.485893,-76.459785,315.7
01/05/2018 12:39:13,24.77,8.7,500.3,0,0,0,97388.5,42.485893,-76.459785,315.7
01/05/2018 12:40:13,24.74,8.89,521.4,0,0,0,97384,42.485893,-76.459785,315.7
01/05/2018 12:41:13,24.71,8.92,533.3,0,0,0,97388.2,42.485893,-76.459785,315.7
01/05/2018 12:42:16,24.7,9.06,536.7,0,0,0.3,97389.2,42.485893,-76.459785,315.7
01/05/2018 12:43:15,24.68,8.59,529.6,0,0.1,0.7,97386.8,42.485893,-76.459785,315.7
01/05/2018 12:44:16,24.67,8.58,493,0,0.1,0.1,97390.4,42.485893,-76.459785,315.7
01/05/2018 12:45:19,24.67,8.65,496.5,0,0,0,97389.7,42.485893,-76.459785,315.7
01/05/2018 12:46:20,24.69,9.06,539.4,0,0,0.2,97388.4,42.485893,-76.459785,315.7
01/05/2018 12:47:20,24.7,9.05,540.9,0,0,0.3,97391.7,42.485893,-76.459785,315.7
01/05/2018 12:48:20,24.7,8.93,537.8,0,0,0.1,97392.9,42.485893,-76.459785,315.7
01/05/2018 12:49:21,24.71,8.97,540.6,0,0,0.3,97391,42.485893,-76.459785,315.7
01/05/2018 12:50:20,24.72,8.91,540.5,0,0,0,---,42.485893,-76.459785,315.7
01/05/2018 12:52:34,24.76,9.03,553,0,0,0,97388.1,---,---,333.1
01/05/2018 12:53:33,24.77,8.71,547.5,0.2,0.5,0.6,97391.3,---,---,332.5
01/05/2018 12:54:33,24.77,8.38,506.9,0,0.1,0.1,97396.1,---,---,332.3
01/05/2018 12:55:34,24.75,8.71,508.7,0,0,0.1,97403.2,---,---,332.2
01/05/2018 12:56:35,24.75,9.08,533.2,0,0.1,0.3,97399.7,---,---,332.2
01/05/2018 12:57:35,24.74,9.17,562.1,0,0,0,97401.7,---,---,331.8
01/05/2018 12:58:35,24.73,9.17,566.2,0,0,0,97397.9,---,---,332.2
01/05/2018 13:00:32,24.73,9.12,563.4,0,0.1,0.3,97392.2,---,---,332.9
01/05/2018 13:01:32,24.74,8.37,499.9,0,0.3,0.4,97388.6,---,---,332.3
01/05/2018 13:02:33,24.75,8.32,497.9,0,0,0.1,97391,---,---,332.4
01/05/2018 13:03:33,24.76,8.6,501,0,0,0,97394.3,---,---,332.7
01/05/2018 13:04:33,24.75,8.87,522.7,0,0,0.3,97394.8,---,---,333.7
01/05/2018 13:05:33,24.76,9.07,550.5,0,0,0,97382.3,---,---,333.3
01/05/2018 13:06:33,24.76,8.85,558.2,0,0,0,97381.6,---,---,333.7
01/05/2018 13:07:33,24.77,8.57,517.8,0,0.1,0.4,97384.4,---,---,333.4
01/05/2018 13:08:33,24.76,8.92,530.6,0,0.2,0.2,---,---,---,---
01/05/2018 13:09:33,24.77,9.08,553.4,0,0,0.1,97393.8,---,---,333.3
01/05/2018 13:10:33,24.78,9.19,567.9,0,0,0.1,97390.8,---,---,332.7
01/05/2018 13:11:33,24.78,9.25,575.9,0,0.2,0.3,97384.2,---,---,333.4
01/05/2018 13:12:33,24.77,9.25,579,0,0,0,97391.7,---,---,332.6
01/05/2018 13:13:34,24.75,9.25,577.8,0.1,0.3,0.3,97389.8,---,---,333
01/05/2018 13:14:34,24.73,8.83,565,0.2,0.3,0.5,97390.9,---,---,332.9
01/05/2018 13:15:35,24.73,8.81,526.8,0,0,0.1,97390.8,---,---,333.2
01/05/2018 13:16:35,24.73,9.05,551.1,0,0,0,97393.4,---,---,332.5
01/05/2018 13:17:35,24.72,9.12,563.9,0,0,0.3,97397.1,---,---,332.9
01/05/2018 13:18:35,24.72,9.23,572.7,0,0,0.5,97393.1,---,---,331.9
01/05/2018 13:19:36,24.71,9,572.5,0,0,0.1,97396.3,---,---,332.3
01/05/2018 13:20:56,24.71,8.83,563.8,0,0,0.2,97392.8,---,---,332.5
01/05/2018 13:21:56,24.74,9.19,562.8,0,0,0.1,97394.2,---,---,332.6
01/05/2018 13:22:56,24.77,9.29,574.3,0,0.1,0.1,97396.2,---,---,332.6
01/05/2018 13:23:59,24.77,9.3,575.5,0,0.1,0.1,97395.2,---,---,333.3
01/05/2018 13:24:57,24.79,9.32,585.4,0,0.1,0.2,97386.3,---,---,332.9
01/05/2018 13:25:57,24.79,9.34,586.3,0,0,0.5,97394.4,---,---,333.2
01/05/2018 13:26:57,24.79,9.36,586.2,0,0,0.2,97388,---,---,332.4
01/05/2018 13:27:57,24.78,9.39,587.5,0,0,0,97390.2,---,---,333.3
01/05/2018 13:29:06,24.77,9.39,587.6,0,0,0,97387.9,---,---,333.9
01/05/2018 13:30:05,24.74,9.38,587.5,0,0.1,0.1,97376.9,---,---,333.7
01/05/2018 13:31:06,24.77,9.4,587.7,0,0,0,97374.9,---,---,335
01/05/2018 13:32:06,24.79,9.36,588.3,0,0,0,97375.4,---,---,334.2
01/05/2018 13:33:06,24.81,9.37,586.5,0,0.1,0.2,97372.9,---,---,335.1
01/05/2018 13:34:06,24.82,9.4,586.2,0,0,0,97370.4,---,---,334.5
01/05/2018 13:35:06,24.84,9.38,587,0,0,0,97368.2,---,---,335.2
01/05/2018 13:36:06,24.84,9.35,585.5,0,0,0,97367.8,---,---,334.2
01/05/2018 13:37:06,24.83,9.37,---,0,0.1,0.1,97369.6,---,---,334.7
01/05/2018 13:38:07,24.83,9.38,586.1,0,0.3,0.4,97372.2,---,---,334.6
01/05/2018 13:39:07,24.83,9.39,587.8,0,0.1,0.1,97366.5,---,---,335.4
01/05/2018 13:40:07,24.82,9.22,585.8,0.2,0.3,0.3,97366.7,---,---,334.7
01/05/2018 13:41:11,24.82,9.2,583.8,0.2,0.2,0.2,97367.2,---,---,334.6
01/05/2018 13:42:10,24.81,9.01,559.7,0,0,0.1,97367.3,---,---,335.2
01/05/2018 13:43:11,24.81,9.16,560.8,0,0.1,0.2,97368.5,---,---,334.8
01/05/2018 13:44:11,24.82,9.2,566.7,0,0.1,0.1,97367.6,---,---,335.2
01/05/2018 13:45:11,24.84,9.41,573.6,0,0.1,0.2,97368.3,---,---,335.3
01/05/2018 13:46:13,24.87,9.46,586.3,0,0,0.2,97368.1,---,---,334.1
01/05/2018 13:47:13,24.9,9.48,588.4,0,0,0.4,97364.6,---,---,335.5
01/05/2018 13:48:13,24.93,9.49,588.9,0,0,0.1,97361.3,---,---,335.4
01/05/2018 13:49:17,24.94,9.5,588.8,0,0,0,97361.6,---,---,335.3
01/05/2018 13:50:16,24.99,9.52,589.3,0,0,0.2,97365.5,---,---,334.3
01/05/2018 13:51:17,25.03,9.57,590.7,0,0,0.2,97368.3,---,---,335.5
01/05/2018 13:52:17,25.06,9.58,591.2,0,0,0,97363.4,---,---,335.5
01/05/2018 13:53:17,25.07,9.66,594.7,0,0,0,97359.8,---,---,335.3
01/05/2018 13:54:21,25.07,9.67,596.1,0,0,0,97360.5,---,---,334.9
01/05/2018 13:55:20,25.08,9.71,608.8,0,0,0,97364.9,---,---,335.1
01/05/2018 13:56:20,25.1,9.75,607,0,0,0,97370.6,---,---,334.4
01/05/2018 13:57:22,25.11,9.77,608.5,0,0,0,97371.1,---,---,333.6
01/05/2018 13:58:21,25.18,10.02,627.6,0,0.1,0.3,97384.1,---,---,333.3
01/05/2018 13:59:22,25.21,9.97,632.1,0,0,0,97386.4,---,---,333.2
01/05/2018 14:00:22,25.22,10.12,631.8,0,0,0,97390.2,---,---,332.8
01/05/2018 14:01:24,25.22,10.14,633,0,0,0,97391,---,---,332.4
01/05/2018 14:02:24,25.2,10.16,646.3,0,0,0,97394.6,---,---,332.7
01/05/2018 14:03:24,25.2,10.17,646.8,---,---,---,---,---,---,---
01/05/2018 14:05:41,25.23,10.16,656,0,0.5,0.5,97384.9,---,---,333.3
01/05/2018 14:07:39,25.25,10.2,656.3,0,0,0,97387.7,---,---,332
01/05/2018 14:08:38,25.26,10.16,661.6,0,0,0.1,97396.3,---,---,332.9
01/05/2018 14:09:38,25.25,10.22,666.8,0,0.1,0.1,97398.4,---,---,332.5
01/05/2018 14:10:39,25.27,10.18,666.5,0,0,0.1,97397.4,---,---,332.1
01/05/2018 14:11:40,25.28,10.18,661.7,0,0.1,0.1,97401,---,---,331.7
01/05/2018 14:12:40,25.3,10.31,668.5,0,0,0,97400,---,---,331.9
01/05/2018 14:13:48,25.31,10.31,670.3,0,0,0,97397.9,---,---,332.5
01/05/2018 14:14:47,25.37,10.23,676.2,0,0,0.2,97397.6,---,---,331.6
01/05/2018 14:15:47,25.38,10.21,675.3,0,0.1,0.1,97402.1,---,---,332.1
01/05/2018 14:16:48,25.38,10.2,672.5,0.2,0.2,0.4,97398.1,---,---,332.5
01/05/2018 14:17:48,25.38,10.19,671.2,0,0,0,97396,---,---,332.1
01/05/2018 14:18:48,25.39,10.16,671.4,0,0.2,0.4,97398.5,---,---,332
01/05/2018 14:19:51,25.39,10.15,670.8,0,0.2,0.4,97398.2,---,---,332.5
01/05/2018 14:20:51,25.39,10.12,664.2,0,0.2,0.5,97392.2,---,---,332.5
01/05/2018 14:21:51,25.39,10.12,658.2,0,0.1,0.1,97396.6,---,---,332.1
01/05/2018 14:22:51,25.38,10.12,654.6,0,0,0.2,97398.6,---,---,332.1
01/05/2018 14:23:51,25.37,10.12,651.7,0,0,0.4,97393.1,---,---,332.2
01/05/2018 14:24:51,25.38,10.12,651,0,0,0.2,97396.2,---,---,331.9
01/05/2018 14:25:52,25.39,10.12,---,---,---,---,---,---,---,---
01/05/2018 14:26:52,25.39,10.08,648.3,0,0,0,97397.9,---,---,332.5
01/05/2018 14:28:01,25.39,10.08,647.2,0,0,0,97397.2,---,---,332.2
01/05/2018 14:29:01,25.38,10.08,641.9,0,0.2,0.3,97395.2,---,---,332.4
01/05/2018 14:30:01,25.37,10.05,641.2,0,0,0.1,97393,---,---,332.7
01/05/2018 14:31:01,25.36,10.06,---,---,---,---,---,---,---,---
01/05/2018 14:33:18,25.39,10.01,633,0,0,0,97397.2,---,---,332.3
01/05/2018 14:34:17,25.4,10.01,632.3,0,0,0.5,97390.4,---,---,333
01/05/2018 14:36:16,25.4,9.99,630.3,0,0,0,97388.8,---,---,333.4
01/05/2018 14:37:16,25.4,9.97,625.8,0,0,0.1,97385.3,---,---,333.3
01/05/2018 14:38:16,25.39,9.95,623.9,0,0,0.5,97388.9,---,---,332.4
01/05/2018 14:39:16,25.38,9.96,623.8,0,0,0.1,97398.8,---,---,332.9
01/05/2018 14:40:16,25.36,9.98,623,0,0,0,97394.1,---,---,332.7
01/05/2018 14:41:16,25.36,9.95,621.5,0,0,0,97392.1,---,---,332.6
01/05/2018 14:42:22,25.36,9.95,620.8,0,0,0,97393.1,---,---,332.3
01/05/2018 14:43:21,25.35,9.96,618,0,0,0.3,97396.9,---,---,333
01/05/2018 14:44:22,25.35,9.94,618,0,0.2,0.4,97395.8,---,---,332.6
01/05/2018 14:45:25,25.35,9.94,617.8,0,0.2,0.4,97396.8,---,---,331.9
01/05/2018 14:46:24,25.35,9.94,613.2,0,0,0,97396.6,---,---,332.5
01/05/2018 14:47:24,25.34,9.95,608.6,0,0.1,0.1,97395.5,---,---,332.3
01/05/2018 14:48:24,25.35,10.11,619.6,0,0,0,97400.7,---,---,331.7
01/05/2018 14:49:24,25.36,10.36,631.1,0,0.1,0.2,97403.7,---,---,331.8
01/05/2018 14:50:25,25.34,11.77,659,0,0,0.3,97402.5,---,---,332.3
01/05/2018 14:51:31,25.31,12.08,663.9,0,0,0.1,97402.5,---,---,331.6
01/05/2018 14:52:31,25.17,13.45,657.1,0,0,0,97405.5,---,---,331.5
01/05/2018 14:53:31,25.1,14.07,641,0,0,0,97412.5,---,---,330.7
01/05/2018 14:54:31,25.04,14.51,632.1,0,0,0,97416.8,---,---,329.1
01/05/2018 14:55:31,24.98,14.81,628.4,0,0,0,97422.8,---,---,329.8
01/05/2018 14:56:31,24.93,14.44,699.8,0,0,0,---,---,---,---
01/05/2018 14:57:31,24.89,14.38,826,0,0,0,97416.9,---,---,330.2
01/05/2018 14:58:42,24.87,14.27,814.9,0,0,0,97419.1,---,---,328.7
01/05/2018 14:59:40,24.8,14.82,973.5,0,0,0,97430.2,---,---,329.7
01/05/2018 15:00:41,24.8,14.59,1070.4,0,0,0,97425.8,---,---,329.7
01/05/2018 15:01:41,24.78,13.63,869.1,0,0,0,97425.4,---,---,329.7
01/05/2018 15:02:41,24.75,13.16,742.9,0,0,0,97426.1,---,---,329.7
01/05/2018 15:03:41,24.71,13.1,707.4,0,0,0,97427.7,---,---,329.7
01/05/2018 15:04:42,24.67,13,672.2,0,0,0,97424.8,---,---,329.6
01/05/2018 15:05:45,24.66,12.99,667.9,0,0,0,97425.9,---,---,328.9
01/05/2018 15:06:44,24.6,12.95,632.8,0,0,0,97438.7,---,---,327
01/05/2018 15:07:44,24.56,13.01,624.5,0,0,0,97440.8,---,---,328.7
01/05/2018 15:08:45,24.54,12.98,619.8,0,0,0.1,97444.1,---,---,328.1
01/05/2018 15:09:46,24.52,12.91,612.4,0,0,0,97439.2,---,---,328.7
01/05/2018 15:10:46,24.51,12.83,---,---,---,---,---,---,---,---
01/05/2018 15:11:46,24.49,12.8,594.9,0,0,0,97438.5,---,---,328.5
01/05/2018 15:12:48,24.46,12.8,585.8,0,0,0.2,97440.2,42.485428,-76.458206,314.2
01/05/2018 15:13:47,24.43,12.84,581.3,0,0,0.1,97435.8,42.485386,-76.458054,314.7
01/05/2018 15:14:47,24.4,12.88,579.2,0,0,0,97439.6,42.485352,-76.457939,315.5
01/05/2018 15:15:47,24.37,12.93,579,0,0,0,97439.4,42.485291,-76.457779,318.6
01/05/2018 15:16:47,24.33,12.86,578.8,0,0,0,97444.7,42.485256,-76.457893,319.2
01/05/2018 15:17:47,24.33,12.82,575.9,0,0,0,97442.3,42.485168,-76.458153,319
01/05/2018 15:18:50,24.33,12.81,572.8,0,0,0,97442.4,42.485165,-76.458054,318.3
01/05/2018 15:19:48,24.33,12.8,571.3,0,0,0,97437.3,42.485096,-76.458054,318.3
01/05/2018 15:20:48,24.33,12.77,570.1,0,0,0.1,97427.7,42.485126,-76.457893,318.2
01/05/2018 15:21:49,24.32,12.8,569.3,0,0,0.1,97439.4,42.485401,-76.458298,318.3
01/05/2018 15:22:49,24.3,12.82,567.9,0,0,0.1,97441.6,42.485447,-76.458321,318.4
01/05/2018 15:23:49,24.27,12.6,563.6,0,0,0,97437.1,42.485413,-76.458336,318.5
01/05/2018 15:24:50,24.27,12.65,556.3,0,0,0,97436,42.485291,-76.45826,318.9
01/05/2018 15:25:49,24.29,12.54,552.9,0,0.1,0.3,97437.7,42.48531,-76.458244,318.9
01/05/2018 15:26:50,24.28,12.53,548,0,0,0,97438.4,42.485413,-76.458488,318.7
01/05/2018 15:27:51,24.26,12.48,543.9,0,0,0.1,97439.9,42.485489,-76.458527,318.8
01/05/2018 15:28:51,24.24,12.53,541.4,0,0,0,97440.3,42.485474,-76.458481,318.8
01/05/2018 15:29:51,24.23,12.43,540.6,0,0,0,97434.4,42.485432,-76.458382,318.5
01/05/2018 15:30:51,24.24,12.25,537.4,0,0,0,97438.3,42.485344,-76.458221,320.4
01/05/2018 15:31:52,24.27,12.24,533.3,0,0,0,97442.3,42.485378,-76.458473,321.7
01/05/2018 15:32:52,24.27,12.23,531.6,0,0,0,97445.8,42.485455,-76.458504,319.5
01/05/2018 15:33:52,24.28,12.2,527.7,0,0,0,97442.1,42.485519,-76.458641,317.8
01/05/2018 15:34:52,24.29,12.22,523.9,0,0,0,97439.2,42.48534,-76.458359,313
01/05/2018 15:35:52,24.3,12.23,521.8,0,0,0.1,97437.5,42.485527,-76.458588,311.7
01/05/2018 15:36:52,24.29,12.26,521.3,0,0,0,97437.2,42.485592,-76.458771,310.5
01/05/2018 15:37:52,24.26,12.27,523.6,0,0,0,97436.2,42.485474,-76.458603,311.6
01/05/2018 15:39:04,24.26,12.27,523.6,0,0,0,97438.9,42.485607,-76.458328,314.4
01/05/2018 15:40:03,24.23,12.25,524.4,0,0,0,97435.3,42.485615,-76.458366,314.7
01/05/2018 15:41:03,24.26,13.16,627,0,0,0,97438.7,42.48558,-76.45829,314.7
01/05/2018 15:42:03,24.31,13.88,821.1,0,0,0,97441.8,42.4855,-76.458244,314.7
01/05/2018 15:43:03,24.33,13.86,771.6,0,0,0,97440.4,42.485485,-76.458267,314.7
01/05/2018 15:44:06,24.33,13.86,763.3,0,0,0,97440.3,42.485367,-76.458473,315
01/05/2018 15:45:06,24.33,13.86,681.8,0,0,0,97447.3,42.485394,-76.458488,315.1
01/05/2018 15:46:06,24.37,14.4,744.9,0,0,0.1,97448.3,42.485481,-76.458397,314.9
01/05/2018 15:47:06,24.43,14.47,898.3,0,0,0,97448.3,42.485615,-76.458397,315.1
01/05/2018 15:48:06,24.45,14.17,829,0,0,0,97453.7,42.485649,-76.45845,315.1
01/05/2018 15:49:07,24.48,14.16,763.3,0,0,0,97459.4,42.485577,-76.458488,314.7
01/05/2018 15:50:07,24.51,14.17,729.7,0,0,0,97454.3,42.485603,-76.458458,314.7
01/05/2018 15:51:07,24.53,14.21,693.8,0,0,0,97458.3,42.485622,-76.458542,314.7
01/05/2018 15:52:07,24.57,14.24,671.2,0,0,0,97459.6,42.485771,-76.458656,316.5
01/05/2018 15:53:08,24.59,14.24,649.7,0,0,0,97456.9,42.485611,-76.458649,316.6
01/05/2018 15:54:08,24.6,14.25,635.7,0,0,0,97454.1,42.485653,-76.458656,316.9
01/05/2018 15:55:09,24.64,14.23,626.8,0,0,0.1,97452.1,42.485519,-76.458565,317.2
01/05/2018 15:56:08,24.67,14.2,616.3,0,0,0,97456,42.485611,-76.458618,316.4
01/05/2018 15:57:08,24.68,14.13,---,---,---,---,---,42.485588,-76.458527,316.3
01/05/2018 15:58:08,24.68,14.12,597.4,0,0,0,97448.6,42.485615,-76.458519,316.2
01/05/2018 15:59:08,24.7,14.11,589.9,0,0,0,97453.3,42.485569,-76.458557,315.7
01/05/2018 16:01:33,24.75,13.86,564,0,0,0,97453.1,42.48534,-76.458382,310.5
01/05/2018 16:02:32,24.76,13.84,560.5,0,0,0,97458.3,42.485508,-76.458488,311.1
01/05/2018 16:04:31,24.77,13.8,553.2,0,0,0,97460,42.48568,-76.458832,312.9
01/05/2018 16:05:30,24.79,13.65,542.1,0,0,0,97457,42.485649,-76.458862,316.1
01/05/2018 16:06:30,24.79,13.64,535.8,0,0,0,97464.7,42.485607,-76.458717,315.3
01/05/2018 16:07:31,24.79,13.67,531.8,0,0,0,97459.8,42.48558,-76.458603,312.8
01/05/2018 16:08:31,24.77,13.67,528.3,0,0,0.2,97462.1,42.485542,-76.458572,311.2
01/05/2018 16:09:32,24.77,13.67,524.4,0,0,0,97465.4,42.485588,-76.458603,308.2
01/05/2018 16:10:31,24.77,13.71,521.8,0,0,0.1,97466.8,42.485561,-76.458534,307
01/05/2018 16:11:32,24.78,13.76,521,0,0,0.2,97457.7,42.485664,-76.458504,307.3
01/05/2018 16:12:32,24.79,13.75,520.5,0,0.1,0.2,97461.8,42.485653,-76.458504,304.5
01/05/2018 16:13:33,24.79,13.77,519,0,0.2,0.2,97466,42.485718,-76.458694,301.8
01/05/2018 16:14:43,24.79,13.79,518.6,0,0.1,0.1,97465.3,42.485649,-76.458534,303.4
01/05/2018 16:15:42,24.78,13.85,515.9,0,0,0.2,97454.3,42.485489,-76.458542,303.2
01/05/2018 16:16:42,24.78,13.84,516.4,0,0,0.2,97459,42.485729,-76.458527,308.5
01/05/2018 16:17:45,24.78,13.84,516.3,0,0,0.2,97459.6,42.485603,-76.458626,308
01/05/2018 16:18:44,24.79,13.82,516.6,0,0,0.2,97458.8,42.485653,-76.458679,309.4
01/05/2018 16:19:46,24.79,13.81,517.8,0,0,0.5,97461,42.485641,-76.458611,310.4
01/05/2018 16:20:44,24.79,13.77,517.9,0,0.1,0.2,97466.6,42.485374,-76.45845,309
01/05/2018 16:21:46,24.79,13.58,517.7,0,0,0.1,97471,42.485359,-76.458336,309.1
01/05/2018 16:22:47,24.79,13.6,517.9,0,0,0.4,97472.8,42.485775,-76.458519,309.5
01/05/2018 16:23:47,24.79,13.66,518.6,0,0,0.4,97476.3,42.485611,-76.458328,307.2
01/05/2018 16:24:47,24.79,13.69,518.3,0,0.2,0.3,97478.7,42.485546,-76.458466,306.5
01/05/2018 16:25:47,24.79,13.69,518.2,0,0,0.2,97477.6,42.485489,-76.458572,307
01/05/2018 16:26:47,24.79,13.64,518.7,0,0.1,0.2,97478,42.485695,-76.458809,304.6
01/05/2018 16:27:48,24.79,13.68,518.8,0,0.3,0.3,97479.5,42.485649,-76.458664,303.3
01/05/2018 16:28:49,24.79,13.73,519,0,0,0.2,97480.9,42.485626,-76.458527,307.4
01/05/2018 16:29:49,24.79,13.7,519.3,0,0.1,0.3,97478.4,42.485615,-76.458527,307.2
01/05/2018 16:30:49,24.78,13.73,519.8,0,0.3,0.6,97483.7,42.485504,-76.458527,307.1
01/05/2018 16:31:50,24.77,13.76,520,0,0,0.1,97485.6,42.485554,-76.458557,308.7
01/05/2018 16:32:50,24.76,13.74,519,0,0,0,97481.9,42.485352,-76.458488,312.3
01/05/2018 16:33:51,24.74,13.75,519.8,0,0.1,0.1,97486.9,42.485725,-76.458786,311.9
01/05/2018 16:34:51,24.73,13.67,519.4,0,0.1,0.4,97481.3,42.485294,-76.458435,312.1
01/05/2018 16:35:52,24.72,13.64,517.5,0,0,0.1,97479.6,42.485321,-76.458549,312.1
01/05/2018 16:37:53,24.73,13.67,518.3,0,0,0.4,97480.2,42.485474,-76.45871,312.7
01/05/2018 16:38:52,24.76,13.69,517.3,---,---,---,---,42.485493,-76.458519,316
01/05/2018 16:39:52,24.76,13.66,516.5,0,0.2,0.2,97488,42.485611,-76.458633,317.5
01/05/2018 16:40:52,24.74,13.66,516.3,0.2,0.3,0.3,97484.9,42.485592,-76.458611,318.3
01/05/2018 16:41:56,24.74,13.66,516.3,0.2,0.3,0.3,97484.2,42.485485,-76.458626,318.6
01/05/2018 16:42:55,24.73,---,---,---,---,---,---,42.485493,-76.458588,319.1
01/05/2018 16:43:55,24.72,13.57,513.3,0,0.5,0.5,97485.5,42.4856,-76.458572,317.4
01/05/2018 16:44:56,24.72,13.5,511.4,0,0.1,0.2,97486.4,42.485718,-76.458626,315.4
01/05/2018 16:45:56,24.71,13.5,510.3,0,0.3,0.6,97484.6,42.485641,-76.458641,315.1
01/05/2018 16:46:56,24.71,13.56,509.6,0.1,0.6,1,97486.2,42.485607,-76.458649,316.9
01/05/2018 16:47:56,24.72,13.57,506.5,0,0,0.1,97487.4,42.485516,-76.458473,327.4
01/05/2018 16:49:02,24.71,13.55,506.8,0,0.1,0.1,97487.9,42.485634,-76.458611,326.8
01/05/2018 16:50:01,24.62,13.72,575.4,0.3,1,1.5,97485.3,42.48568,-76.458603,326.1
01/05/2018 16:51:01,24.6,13.49,623.8,0.1,0.8,1.1,97483,42.485737,-76.458618,325.7
01/05/2018 16:52:01,24.59,13.47,745.7,---,---,---,---,42.485725,-76.458687,325.8
01/05/2018 16:53:29,24.61,12.41,781,1,1.5,2,97485.9,42.485592,-76.458694,325.9
01/05/2018 16:55:28,21.83,9.77,599,0.3,1.5,2,97483.4,42.485367,-76.458565,325.8
01/05/2018 16:56:51,21.81,9.47,554,0.5,1.5,1.5,97488.9,---,---,324.4
01/05/2018 16:58:47,21.79,9.54,545.4,0.5,1.3,1.5,97493.4,42.485798,-76.458565,342
01/05/2018 16:59:46,21.76,9.59,539.3,0.8,1.3,1.5,97495.4,42.48576,-76.458488,337.5
01/05/2018 17:00:46,21.75,9.45,537.4,0.4,1.3,1.3,97504.2,42.48576,-76.458488,337.5
01/05/2018 17:01:47,21.72,9.32,529.8,0.5,1.3,2,97498.4,42.485497,-76.458572,326.3
01/05/2018 17:02:47,21.7,9.23,519.8,0.6,1.2,1.5,97498.5,42.485561,-76.458443,322.5
01/05/2018 17:03:48,21.69,9.19,511.1,0.3,1.3,1.5,97500.5,42.485424,-76.458656,323.6
01/05/2018 17:04:48,21.68,9.22,509.1,0.6,1.1,1.6,97501,42.485527,-76.458603,323.1
01/05/2018 17:05:49,21.65,9.19,505.8,0.9,1.2,1.6,97509,42.485332,-76.459366,299.4
01/05/2018 17:06:49,21.62,9.27,505.3,0.5,1.3,1.7,97509.6,42.485332,-76.459366,299.4
01/05/2018 17:07:49,21.59,9.19,506,0.4,1,1.4,97511.3,42.485332,-76.459366,299.4
01/05/2018 17:08:49,21.56,9.19,502.6,0.5,1.1,1.6,97515.8,42.485332,-76.459366,299.4
01/05/2018 17:09:49,21.54,9.26,501.5,0.5,1.3,1.4,97514.5,42.485332,-76.459366,299.4
01/05/2018 17:10:52,21.54,9.28,501.7,0.5,1.3,1.4,97515.2,42.485332,-76.459366,299.4
01/05/2018 17:11:52,21.51,9.39,503.9,0.7,1.4,2,97520.9,42.485332,-76.459366,299.4
01/22/2018 17:04:36,22.12,31.87,781,3,4,4.5,97844.7,39.128513,-84.459747,232.3
01/22/2018 17:05:35,22.24,31.66,779.3,2.8,3.5,3.8,97843.4,39.128368,-84.459648,239.1
01/22/2018 17:06:35,22.46,31.23,768.8,2.4,3,3.2,97839.4,39.128517,-84.459633,240.6
01/22/2018 17:08:19,22.75,30.48,768,3,3.5,4,97838.3,39.128433,-84.459801,240.3
01/22/2018 17:09:19,22.81,30.48,768,2.7,3.3,3.7,97836.9,39.128513,-84.459724,240.4
01/22/2018 17:10:19,22.9,30.33,767.6,3,3.8,4,97836.9,39.128563,-84.459755,239.5
01/22/2018 17:11:19,22.98,30.14,766.8,2.8,3.8,3.8,97833.7,39.128559,-84.459724,239.3
01/22/2018 17:12:19,23.06,30.07,761.8,2.5,3.3,3.6,97831.4,39.128563,-84.459747,239.4
01/22/2018 17:13:20,23.17,29.86,759.8,2.6,3.1,3.5,97831.1,39.12859,-84.459824,239.4
01/22/2018 17:14:20,23.3,29.87,755.8,3,3.7,4,97828.3,39.128635,-84.459839,240.7
